order_date,sku,order_source,short_code,product_category,orders,customers,qty,rev
"Jul 28, 2026",HR-SH-CC-250,Amazon,Curry Cider Shampoo - 250g,Navdha Shampoo,2,2,8,2633.4
"Jul 28, 2026",FC-EM-CN-025,Flipkart,Cinnamon Nashpati Mura - Single Pack,Mura,53,50,104,6850.75
"Jul 28, 2026",HR-NJ-MJ-200,Myntra,Methi Jal - 200ml,Nourishing Jal,1,1,1,332
"Jul 28, 2026",BA-WMA-BS-100,D2C,Winter Baby Maahu (Balamool Sunthi) - 100 ml,Baby Maahu,1,1,1,304.5
"Jul 28, 2026",FK-HR-HIP-IP-125,Flipkart,HUFA Pigment Indigo Powder - 125g,Indigo Powder,41,41,44,9137.43
"Jul 28, 2026",HR-HE-RA-250,D2C,Henna Paste - Pack of 1,Henna,353,349,766,129608.42
"Jul 28, 2026",HR-SH-HB-650,D2C,Hibiscus Shampoo - 650 ml,Navdha Shampoo,23,23,25,18260.47
"Jul 28, 2026",FC-DM-PG-030,Myntra,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,2,2,2,661
"Jul 28, 2026",FK-AHO-TR-150,Flipkart,Trileaf Rosemary - 150g,All Season Hair Oil,6,6,6,1087.1
"Jul 28, 2026",FC-AC-BT-050,Myntra,Active Beetroot Tomato Vit-A Gel,Active Gel,1,1,1,343
"Jul 28, 2026",BC-PO-AL-50,Flipkart,Pure Almond (Badam) Oil - 50ml,Pure Oil,1,1,1,198.5
"Jul 28, 2026",BC-CPS-LB3-090,Cred,Lavender Bloom Soap 90g - Pack of 3 - Cred,Soap,13,11,39,2457
"Jul 28, 2026",FC-ML-WAR-030,Nykaa,Walnut Anaar Mukhalaya 30 ml,Facial Oil,3,3,6,1023.15
"Jul 28, 2026",LP-LB-BG-010,Myntra,Men's Black Grape Lip Butter,Lip Butter,1,1,1,216
"Jul 28, 2026",LP-LM-BR-020,D2C,Beetroot Rose Lip Mura - Regular,Lip Mura,3,3,6,919.62
"Jul 28, 2026",BC-CP-JO-050,D2C,Jojoba Oil - 50 ml,CP Face Oil,3,3,3,1211.17
"Jul 28, 2026",HR-SHO-CS-100,Flipkart,Curry Sesame Summer Hair Oil - 100 ml,Summer Hair Oil,1,1,1,228
"Jul 28, 2026",FC-DU-SO-040,D2C,Sweet Orange Ubtan - Single Pack,Ubtan,5,5,6,685.61
"Jul 28, 2026",HR-CN-HB-150,Meesho,Five Oil Hibiscus Conditioner - 150g,Nutri Conditioner,2,2,2,590
"Jul 28, 2026",FC-FL-MO-100,Flipkart,Pure Mogra Jal - Single Pack,Flora Jal,16,16,16,1373.67
"Jul 28, 2026",HR-NJ-HJ-200,Nykaa,Hibiscus Jal - 200ml,Nourishing Jal,4,4,4,1185.6
"Jul 28, 2026",BC-PO-CO-200,First Cry,Pure Coconut Oil - 200ml,Pure Oil,3,3,4,470
"Jul 28, 2026",BC-PO-CO-200,Amazon,Pure Coconut Oil - 200ml,Pure Oil,2,2,2,375.9
"Jul 28, 2026",HR-NM-HB-040,Amazon,Five Oil Hibiscus NutriMask - Single Pack,Nutrimask,38,38,98,11561.87
"Jul 28, 2026",BC-MA-TA-200,D2C,Tulsi Ashwagandha Maahu - 200 ml,Maahu,1,1,2,490.33
"Jul 28, 2026",HR-NJ-HJ-200,Myntra,Hibiscus Jal - 200ml,Nourishing Jal,2,2,2,630
"Jul 28, 2026",BC-BL-RFR-250,D2C,Fig Rose Malai Lotion,Malai Lotion,8,8,8,2682.57
"Jul 28, 2026",BC-CPS-DC-125,First Cry,Charcoal Soap - Single Pack,Soap,2,2,3,360.22
"Jul 28, 2026",HR-AHO-CC-100,Cred,Castor Coconut All Season Hair Oil - 100 ml,All Season Hair Oil,64,64,128,19186
"Jul 28, 2026",FC-FL-MO-100,Nykaa,Pure Mogra Jal - Single Pack,Flora Jal,8,8,9,1598.73
"Jul 28, 2026",BA-DRC-PC-075,Amazon,Prebiotic Anti-Rash Cream - 75g,Diaper Rash Cream,2,2,2,651
"Jul 28, 2026",HR-SHO-TL-100,Internal,Crushed Tri-Leaf Summer Hair Oil - 100 ml,Summer Hair Oil,1,1,1,287
"Jul 28, 2026",HR-HB-AM-025,Nykaa,Almond Marula Hair Balm,Hair Balm,52,52,54,12348.91
"Jul 28, 2026",HR-HE-RT-060,D2C,Henna Touch-Up Paste - Single Pack,Henna,67,67,136,10954.17
"Jul 28, 2026",HR-SHO-NB-100,Flipkart,Neem Bhringraj Summer Hair Oil - 100 ml,Summer Hair Oil,1,1,1,225
"Jul 28, 2026",FC-FW-MVCR-100,Flipkart,Moringa Vit-C Tikta Cream Face Wash,Tikta,4,4,5,935.5
"Jul 28, 2026",FC-HDDM-FB-030,First Cry,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,150.8
"Jul 28, 2026",BC-CPS-MR-125,First Cry,Milk Rosehip Soap - Single Pack,Soap,5,4,8,737.8
"Jul 28, 2026",AC-KNC-NT-00,D2C,Neem Comb - Fine Tooth,Comb,7,7,7,1091.93
"Jul 28, 2026",BA-BP-SC-150,Flipkart,Shwet Chandan Baby Powder,Baby Powder,3,3,5,704.73
"Jul 28, 2026",HR-HIP-IP-85,D2C,HUFA Pigment Indigo Powder - 85g,Indigo Powder,118,115,123,32922.79
"Jul 28, 2026",LP-LM-ZO-020,D2C,Zesty Orange Lip Mura - Regular,Lip Mura,1,1,2,261.33
"Jul 28, 2026",BA-BU-MN-080,D2C,Milk & Nut Baby Ubtan - 80g,Baby Ubtan,2,2,2,473.07
"Jul 28, 2026",FC-FW-MDPA-100,Meesho,Masoor Dal Tikta Face Wash,Tikta,26,26,26,6500
"Jul 28, 2026",HR-SH-AP-250,Nykaa,Aloe Peanut Shampoo - 250g,Navdha Shampoo,7,7,7,1937.79
"Jul 28, 2026",BC-HM-PWR-030,Cred,Pumpkin Walnut Hand Malai - Single Pack,Hand Malai,1,1,1,109
"Jul 28, 2026",HR-SHO-NB-100,Nykaa,Neem Bhringraj Summer Hair Oil - 100 ml,Summer Hair Oil,6,6,7,1657.85
"Jul 28, 2026",BC-CPS-MR-125,Cred,Milk Rosehip Soap - Single Pack,Soap,2,2,4,450
"Jul 28, 2026",HR-HIP-IP-85,Flipkart,HUFA Pigment Indigo Powder - 85g,Indigo Powder,9,9,9,1996.08
"Jul 28, 2026",BC-CP-RH-030,D2C,Rosehip Oil - 30 ml,CP Face Oil,2,2,2,968
"Jul 28, 2026",AC-KNC-WT-00,Meesho,Neem Comb - Wide Tooth,Comb,7,7,7,1190
"Jul 28, 2026",HR-SH-TR-250,Nykaa,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,49,49,50,13441.41
"Jul 28, 2026",FC-ML-TRH-030,Myntra,Turmeric Rosehip Mukhalaya 30 ml,Facial Oil,2,2,4,892
"Jul 28, 2026",BA-BU-CMA-080,Amazon,Charoli Milk Almond Baby Ubtan - 80g,Baby Ubtan,2,2,2,495.6
"Jul 28, 2026",FC-ML-TRH-030,Nykaa,Turmeric Rosehip Mukhalaya 30 ml,Facial Oil,14,14,34,6574.4
"Jul 28, 2026",HR-NJ-RJ-200,Cred,Rosemary Jal - 200ml,Nourishing Jal,369,365,738,83025
"Jul 28, 2026",AC-KNC-WTB-00,D2C,Neem Comb - Bounce,Comb,1,1,1,148.17
"Jul 28, 2026",BC-CPS-DC-125,Meesho,Charcoal Soap - Single Pack,Soap,1,1,2,204
"Jul 28, 2026",HR-SH-TR-650,Myntra,Trileaf Rosemary Shampoo - 650 ml,Navdha Shampoo,2,2,2,1668
"Jul 28, 2026",BC-CPS-TO-125,Nykaa,Turmeric Oats Soap - Single Pack,Soap,15,15,20,2955.32
"Jul 28, 2026",BA-TRO-HS-040,D2C,Hingu Saunf Tummy Roll-On,Tummy Roll-On,2,2,2,423.37
"Jul 28, 2026",BC-MA-TM-200,Nykaa,Turmeric Manjistha Maahu - 200 ml,Maahu,1,1,2,387.6
"Jul 28, 2026",FC-FW-BUPA-100,Snapdeal,Ubtan Tikta Face Wash,Tikta,3,3,3,705
"Jul 28, 2026",BC-BL-RFR-250,Nykaa,Fig Rose Malai Lotion,Malai Lotion,11,11,11,3368.49
"Jul 28, 2026",BA-BML-AD-200,Nykaa,Baby Malai Lotion Almond & Dates,Baby Malai Lotion,1,1,1,339.15
"Jul 28, 2026",HR-AHO-OA-200,D2C,Olive Almond Vit-E All Season Hair Oil - 200 ml,All Season Hair Oil,4,4,5,2369.83
"Jul 28, 2026",HR-HIP-IP-170,Nykaa,HUFA Pigment Indigo Powder - 170g,Indigo Powder,9,9,9,3501.56
"Jul 28, 2026",FC-ML-STR-030,D2C,Saffron Tuberose Mukhalaya 30 ml,Facial Oil,7,7,14,3165.87
"Jul 28, 2026",FC-ML-CMG-015,D2C,Clove Marigold Mukhalaya 15 ml,Facial Oil,1,1,1,151.2
"Jul 28, 2026",HR-SH-NB-250,Nykaa,Neem Beracyl Dandruff Shampoo - 250g,Navdha Shampoo,21,21,23,8827.09
"Jul 28, 2026",HR-SHO-CS-100,Myntra,Curry Sesame Summer Hair Oil - 100 ml,Summer Hair Oil,1,1,1,318
"Jul 28, 2026",HR-AHO-CC-200,First Cry,Castor Coconut All Season Hair Oil - 200 ml,All Season Hair Oil,1,1,1,389.07
"Jul 28, 2026",FC-FW-RCGL-100,Myntra,Roasted Chicory Tikta Gel Face Wash,Tikta,2,2,2,470
"Jul 28, 2026",FC-CM-CNM-030,Myntra,Classical Nalpamaradi Mukhalaya 30 ml,Facial Oil,2,2,2,1118
"Jul 28, 2026",FC-FW-MVGL-100,Cred,Moringa Vit-C Tikta Gel Face Wash,Tikta,40,38,40,3697.52
"Jul 28, 2026",HR-NM-TL-040,Nykaa,Crushed Tri-Leaf NutriMask - Single Pack,Nutrimask,13,13,38,3738.57
"Jul 28, 2026",BC-SM-MNS-120,Nykaa,Multi-Nut Malai - 120 ml - Single Pack,Malai,6,6,9,1938.78
"Jul 28, 2026",BA-PBO-AL-200,Nykaa,Pure Almond Baby Oil - 200 ml,Pure Baby Oil,4,4,8,3388.17
"Jul 28, 2026",BC-CP-JO-050,Flipkart,Jojoba Oil - 50 ml,CP Face Oil,2,2,2,692.94
"Jul 28, 2026",HR-NJ-RJ-200,Flipkart,Rosemary Jal - 200ml,Nourishing Jal,13,13,13,2611.75
"Jul 28, 2026",HR-CN-HB-150,First Cry,Five Oil Hibiscus Conditioner - 150g,Nutri Conditioner,4,4,4,721.59
"Jul 28, 2026",LP-LB-PR-010,Myntra,Pomegranate Rose Lip Butter,Lip Butter,5,4,5,1269
"Jul 28, 2026",RL-FC-FW-BUPA-050,Flipkart,Brightening Ubtan Face Wash - 50 gms - Retail,Tikta,322,310,324,26222.2
"Jul 28, 2026",BC-HM-TRL-030,Cred,Tucuma Rose Hand Malai - Single Pack,Hand Malai,1,1,1,169
"Jul 28, 2026",BC-CP-JO-030,First Cry,Jojoba Oil - 30 ml,CP Face Oil,1,1,1,223.72
"Jul 28, 2026",FC-KL-TK-040,Myntra,Tamarind Kasturi Lepa - Pack of 1,Lepa,2,2,3,623
"Jul 28, 2026",AC-KNC-FTSL-00,Myntra,Neem Comb - Styling Large,Comb,1,1,1,195
"Jul 28, 2026",HR-HE-RT-060,First Cry,Henna Touch-Up Paste - Single Pack,Henna,4,4,8,507
"Jul 28, 2026",BC-CPS-NLHL-125,D2C,Lavender Soap - Single Pack,Soap,26,26,60,7180.17
"Jul 28, 2026",BC-EO-EU-015,D2C,Eucalyptus Essential Oil - 15ml,Essential Oil,2,2,2,531
"Jul 28, 2026",BC-EO-LV-015,D2C,Lavender Essential Oil - 15ml,Essential Oil,4,4,4,1377.5
"Jul 28, 2026",FC-FW-BUPA-100,Myntra,Ubtan Tikta Face Wash,Tikta,45,45,47,11949
"Jul 28, 2026",BA-BP-SC-150,Meesho,Shwet Chandan Baby Powder,Baby Powder,2,2,2,356
"Jul 28, 2026",BC-CPS-NLTB-125,Flipkart,Tomato Basil Soap - Single Pack,Soap,483,464,782,65193.13
"Jul 28, 2026",AC-SDL-LO-00,Nykaa,Loofah - Single Pack,Loofah,84,84,227,21323.26
"Jul 28, 2026",AC-KNC-DT-00,Meesho,Neem Comb - Dual Tooth,Comb,10,10,10,1764
"Jul 28, 2026",HR-AHO-OA-200,Flipkart,Olive Almond Vit-E All Season Hair Oil - 200 ml,All Season Hair Oil,1,1,1,327
"Jul 28, 2026",BA-BML-TC-200,Nykaa,Baby Malai Lotion Tender Coconut,Baby Malai Lotion,8,8,8,2601.66
"Jul 28, 2026",FC-HHDM-GAT-030,Nykaa,GreenApple Tulsi (Hot Humid) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,256.5
"Jul 28, 2026",HR-PHO-SB-050,D2C,Post-Henna Stain Boost Oil ,Post-Henna Oil,35,35,41,5812.67
"Jul 28, 2026",BA-PBO-VCO-200,D2C,Pure Virgin Coconut Baby Oil - 200 ml,Pure Baby Oil,5,5,12,2813.75
"Jul 28, 2026",FC-HDDM-TR-030,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,4,4,5,1507.96
"Jul 28, 2026",FC-FW-MVCR-100,Myntra,Moringa Vit-C Tikta Cream Face Wash,Tikta,1,1,1,264
"Jul 28, 2026",FC-ML-STR-015,Nykaa,Saffron Tuberose Mukhalaya 15 ml,Facial Oil,1,1,1,300.2
"Jul 28, 2026",BA-PBO-OL-100,Nykaa,Pure Olive Baby Oil - 100 ml,Pure Baby Oil,3,3,3,629.3
"Jul 28, 2026",HR-HE-RA-250,Jio Mart,Henna Paste - Pack of 1,Henna,4,4,8,1228
"Jul 28, 2026",HR-NM-HB-040,Nykaa,Five Oil Hibiscus NutriMask - Single Pack,Nutrimask,52,52,157,14220.49
"Jul 28, 2026",BA-PBO-OL-200,D2C,Pure Olive Baby Oil  - 200 ml,Pure Baby Oil,1,1,2,441.25
"Jul 28, 2026",HR-HB-AG-025,Myntra,Argan Grapeseed Hair Balm,Hair Balm,8,8,8,2362
"Jul 28, 2026",BA-SMA-BN-100,D2C,Summer Baby Maahu (Balamool Nimbuka) - 100 ml,Baby Maahu,3,3,3,1057.36
"Jul 28, 2026",AC-KNC-WTB-00,Myntra,Neem Comb - Bounce,Comb,1,1,1,149
"Jul 28, 2026",FC-DM-PG-030,Amazon,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,17,17,18,6029.1
"Jul 28, 2026",BC-CP-VC-200,D2C,Virgin Coconut Oil - 200ml,CP Hair Oil,4,4,14,3090.7
"Jul 28, 2026",FK-SH-HB-300,Flipkart,Hibiscus Shampoo - 300g,Navdha Shampoo,8,8,8,1493.22
"Jul 28, 2026",FC-HHDM-FC-030,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,4,4,4,1295.6
"Jul 28, 2026",HR-AHO-OA-200,First Cry,Olive Almond Vit-E All Season Hair Oil - 200 ml,All Season Hair Oil,1,1,1,327.5
"Jul 28, 2026",BC-BL-MNS-250,Nykaa,Multi-Nut Malai Lotion,Malai Lotion,3,3,3,908.27
"Jul 28, 2026",HR-HO-HA-100,Myntra,Hibiscus Amla Winter Hair Oil - 100 ml,Winter Hair Oil,1,1,1,328
"Jul 28, 2026",BA-BU-GG-080,Amazon,Grain & Gram Baby Ubtan - 80g,Baby Ubtan,1,1,4,907.2
"Jul 28, 2026",AC-KNC-WTSS-00,D2C,Neem Comb - Shampoo Small,Comb,4,4,4,493.62
"Jul 28, 2026",BC-CP-SE-200,Cred,Sesame Oil - 200 ml,CP Body Oil,2,2,2,324
"Jul 28, 2026",HR-SH-HBS-025,D2C,Fresh Navdha Five Oil Hibiscus Shampoo 25ml - Brand starter,Starter Sample,10,10,13,689.54
"Jul 28, 2026",FC-FL-GU-100,Flipkart,Pure Gulab Jal - Single Pack,Flora Jal,6,6,10,1448.5
"Jul 28, 2026",FC-EM-NML-025,D2C,Neem Marigold Mura - Single Pack,Mura,1,1,2,168.14
"Jul 28, 2026",BC-CP-SE-200,Nykaa,Sesame Oil - 200 ml,CP Body Oil,10,10,10,2399.65
"Jul 28, 2026",FC-ML-LMR-015,Nykaa,Lotus Marula Mukhalaya 15 ml,Facial Oil,1,1,1,278.32
"Jul 28, 2026",BC-CPS-NB-125,Cred,Neem Basil Soap - Single Pack,Soap,1,1,2,243
"Jul 28, 2026",FC-DU-SO-040,Myntra,Sweet Orange Ubtan - Single Pack,Ubtan,1,1,2,233
"Jul 28, 2026",HR-CN-HB-150,Myntra,Five Oil Hibiscus Conditioner - 150g,Nutri Conditioner,1,1,1,293.56
"Jul 28, 2026",FC-FW-BNGL-100,Nykaa,Bitter Neem Tikta Gel Face Wash,Tikta,24,24,24,5563.42
"Jul 28, 2026",BA-WHO-BM-110,Nykaa,Brahmi Winter Baby Scalp Oil - 110 ml,Baby Scalp Oil,3,3,3,894.95
"Jul 28, 2026",HR-NJ-MJ-200,Flipkart,Methi Jal - 200ml,Nourishing Jal,5,5,5,1180
"Jul 28, 2026",HR-SH-CC-250,Nykaa,Curry Cider Shampoo - 250g,Navdha Shampoo,6,6,7,1965.92
"Jul 28, 2026",HR-NM-TL-040,Flipkart,Crushed Tri-Leaf NutriMask - Single Pack,Nutrimask,6,6,7,493.85
"Jul 28, 2026",FC-KL-BM-040,Nykaa,Banana Mulethi Lepa - Pack of 1,Lepa,2,2,2,421.8
"Jul 28, 2026",BC-CPS-EO-125,Nykaa,Orange Soap - Single Pack,Soap,8,8,8,1188.85
"Jul 28, 2026",FC-AC-OV-050,Flipkart,Active Olive Vit-E Night Gel,Active Gel,2,2,2,609
"Jul 28, 2026",BC-MA-GM-100,D2C,Ginger Maricha Maahu - 100 ml,Maahu,1,1,1,267.15
"Jul 28, 2026",HR-HB-AG-025,Nykaa,Argan Grapeseed Hair Balm,Hair Balm,70,69,70,17458.23
"Jul 28, 2026",LP-LB-KH-010,Nykaa,Kokum Honey Lip Butter,Lip Butter,1,1,1,194.06
"Jul 28, 2026",BC-CPS-MR-125,Myntra,Milk Rosehip Soap - Single Pack,Soap,5,5,17,2985
"Jul 29, 2026",AC-KNC-WTSS-00,Myntra,Neem Comb - Shampoo Small,Comb,7,7,7,1126
"Jul 29, 2026",EC-UE-PN-009,D2C,Netraa - Under Eye Roll On Serum,Pure Netraa,19,19,22,4865.94
"Jul 29, 2026",BC-HM-PWR-030,Nykaa,Pumpkin Walnut Hand Malai - Single Pack,Hand Malai,1,1,1,205
"Jul 29, 2026",FC-DU-DR-040,D2C,Delicate Rose Ubtan - Single Pack,Ubtan,15,15,23,2161.35
"Jul 29, 2026",BC-CP-VC-200,Myntra,Virgin Coconut Oil - 200ml,CP Hair Oil,2,2,4,978
"Jul 29, 2026",FC-FW-BUPA-100,Flipkart,Ubtan Tikta Face Wash,Tikta,637,605,649,111559.71
"Jul 29, 2026",BC-PO-OL-200,First Cry,Pure Olive Oil - 200ml,Pure Oil,1,1,1,304.88
"Jul 29, 2026",BC-CPS-NLHL-125,Flipkart,Lavender Soap - Single Pack,Soap,10,10,26,2068.55
"Jul 29, 2026",FT-PFU-TO-040,Nykaa,Tamarind Oats Foot Ubtan - Single Pack,Foot Ubtan,1,1,1,107.23
"Jul 29, 2026",FC-FL-GU-190,Flipkart,Pure Gulab Jal - 190 ml,Flora Jal,3,3,3,554.05
"Jul 29, 2026",FC-KL-PBC-040,Nykaa,Pumpkin BlackClay Lepa - Pack of 1,Lepa,2,2,2,421.8
"Jul 29, 2026",AC-KNC-WTSL-00,Nykaa,Neem Comb - Shampoo Large,Comb,3,3,3,557
"Jul 29, 2026",HR-NM-NB-040,Nykaa,Neem & Bhringraj NutriMask - Single Pack,Nutrimask,4,4,15,1351.1
"Jul 29, 2026",BC-CPS-NB-125,Nykaa,Neem Basil Soap - Single Pack,Soap,16,16,25,4135.33
"Jul 29, 2026",HR-CN-TR-150,First Cry,Trileaf Rosemary Conditioner - 150g,Nutri Conditioner,1,1,1,143.21
"Jul 29, 2026",FT-FS-LU-050,Myntra,Lavender Unwind Foot Salt - Single Pack,Foot Salt,2,2,4,296
"Jul 29, 2026",HR-AHO-CC-100,Myntra,Castor Coconut All Season Hair Oil - 100 ml,All Season Hair Oil,2,2,2,626
"Jul 29, 2026",FC-FW-MDPA-100,Myntra,Masoor Dal Tikta Face Wash,Tikta,2,2,2,474
"Jul 29, 2026",BC-PO-CO-200,Nykaa,Pure Coconut Oil - 200ml,Pure Oil,25,25,26,4935.53
"Jul 29, 2026",FC-ML-CMG-015,Nykaa,Clove Marigold Mukhalaya 15 ml,Facial Oil,1,1,1,290.7
"Jul 29, 2026",BC-CP-AL-050,D2C,Almond Oil - 50 ml,CP Hair Oil,1,1,1,379
"Jul 29, 2026",FC-KL-NA-040,Nykaa,Neem Ajwain Lepa - Pack of 1,Lepa,5,5,6,1214.1
"Jul 29, 2026",HR-CN-HB-150,Nykaa,Five Oil Hibiscus Conditioner - 150g,Nutri Conditioner,52,52,53,14058.15
"Jul 29, 2026",FC-KL-CN-040,Nykaa,Chandan Nagakesar Lepa - Pack of 1,Lepa,14,14,15,3478.63
"Jul 29, 2026",HR-SH-HB-250,Flipkart Fulfilled,Five Oil Hibiscus Shampoo - 250g,Navdha Shampoo,10,10,10,3116
"Jul 29, 2026",HR-HB-AM-025,Flipkart Fulfilled,Almond Marula Hair Balm,Hair Balm,2,2,2,338
"Jul 29, 2026",BC-CPS-LB3-090,Cred,Lavender Bloom Soap 90g - Pack of 3 - Cred,Soap,6,6,18,1134
"Jul 29, 2026",BA-BML-TC-200,Amazon,Baby Malai Lotion Tender Coconut,Baby Malai Lotion,7,7,9,3411.52
"Jul 29, 2026",HR-SH-HB-250,First Cry,Five Oil Hibiscus Shampoo - 250g,Navdha Shampoo,5,5,6,1255.66
"Jul 29, 2026",HR-CN-TR-150,Meesho,Trileaf Rosemary Conditioner - 150g,Nutri Conditioner,2,2,2,388.2
"Jul 29, 2026",BC-CPS-NLTB-125,Flipkart Fulfilled,Tomato Basil Soap - Single Pack,Soap,3,3,3,242.9
"Jul 29, 2026",FC-DM-AA-030,Flipkart Fulfilled,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,1,1,2,320
"Jul 29, 2026",FK-AHO-TR-150,Flipkart,Trileaf Rosemary - 150g,All Season Hair Oil,5,5,5,806.33
"Jul 29, 2026",HR-CN-CC-150,Nykaa,Curry Cider Conditioner - 150g,Nutri Conditioner,5,5,5,1269.86
"Jul 29, 2026",HR-SH-CB-250,Nykaa,Castor Blackseed Shampoo - 250g,Navdha Shampoo,4,4,4,1194.89
"Jul 29, 2026",FC-CWDM-BT-030,D2C,Winter Blackseed Tulsi (Cold) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,322
"Jul 29, 2026",FC-FL-GU-100,Flipkart Fulfilled,Pure Gulab Jal - Single Pack,Flora Jal,1,1,1,177
"Jul 29, 2026",BC-BL-RFR-250,Flipkart,Fig Rose Malai Lotion,Malai Lotion,14,14,14,4347
"Jul 29, 2026",BC-EO-TT-015,D2C,Tea Tree Essential Oil - 15ml,Essential Oil,1,1,1,310.05
"Jul 29, 2026",BC-CP-VC-100,First Cry,Virgin Coconut Oil - 100 ml,CP Hair Oil,3,3,3,658.13
"Jul 29, 2026",BC-BL-MNS-250,Amazon,Multi-Nut Malai Lotion,Malai Lotion,5,5,5,2000.25
"Jul 29, 2026",FC-HDDM-TR-030,Amazon,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,3,3,3,945
"Jul 29, 2026",BC-PO-AL-100,Nykaa,Pure Almond (Badam) Oil - 100ml,Pure Oil,1,1,2,464.55
"Jul 29, 2026",FC-FW-KMPA-100,Flipkart,Kali Mitti Face Wash,Tikta,1,1,1,196.5
"Jul 29, 2026",FC-AC-OK-050,Meesho,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,375
"Jul 29, 2026",HR-SH-TR-250,D2C,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,91,91,101,31757.27
"Jul 29, 2026",FC-DU-DR-040,First Cry,Delicate Rose Ubtan - Single Pack,Ubtan,1,1,2,184.6
"Jul 29, 2026",LP-LB-KH-010,First Cry,Kokum Honey Lip Butter,Lip Butter,1,1,1,156
"Jul 29, 2026",BA-SHO-BM-110,Amazon,Brahmi Summer Baby Scalp Oil - 110 ml,Baby Scalp Oil,14,14,14,4865.7
"Jul 29, 2026",HR-NM-NB-040,Flipkart,Neem & Bhringraj NutriMask - Single Pack,Nutrimask,2,2,4,315.5
"Jul 29, 2026",FC-HDDM-TR-030,Nykaa,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,2,2,2,507.28
"Jul 29, 2026",BA-SMA-BN-100,Amazon,Summer Baby Maahu (Balamool Nimbuka) - 100 ml,Baby Maahu,1,1,1,314.03
"Jul 29, 2026",BC-CPS-DC-125,Cred,Charcoal Soap - Single Pack,Soap,2,2,4,414
"Jul 29, 2026",BA-PBO-VCO-100,Nykaa,Pure Virgin Coconut Baby Oil - 100 ml,Pure Baby Oil,12,12,12,2971.67
"Jul 29, 2026",BC-BL-CID-250,Nykaa,Double Cocoa Malai Lotion,Malai Lotion,2,2,2,705.45
"Jul 29, 2026",FC-FW-MDPA-100,Flipkart Fulfilled,Masoor Dal Tikta Face Wash,Tikta,5,5,8,1442
"Jul 29, 2026",HR-SH-CB-250,Myntra,Castor Blackseed Shampoo - 250g,Navdha Shampoo,1,1,1,342.97
"Jul 29, 2026",AC-KNC-FTP-00,Flipkart,Neem Comb - Pocket (Pack of 1),Comb,3,3,3,260.07
"Jul 29, 2026",AC-KNC-DT-00,Flipkart,Neem Comb - Dual Tooth,Comb,17,17,18,2605.7
"Jul 29, 2026",LP-LB-BC-010,First Cry,Beetroot Crush Lip Butter,Lip Butter,3,3,5,759
"Jul 29, 2026",AC-SDL-LO-00,First Cry,Loofah - Single Pack,Loofah,1,1,4,278.5
"Jul 29, 2026",HR-AHO-OA-200,Nykaa,Olive Almond Vit-E All Season Hair Oil - 200 ml,All Season Hair Oil,2,2,2,817.49
"Jul 29, 2026",HR-SH-HB-250,Cred,Five Oil Hibiscus Shampoo - 250g,Navdha Shampoo,5,5,5,1354.42
"Jul 29, 2026",BC-BL-MNS-250,D2C,Multi-Nut Malai Lotion,Malai Lotion,8,8,9,3051.31
"Jul 29, 2026",FC-DM-DP-030,First Cry,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,1,1,1,287.23
"Jul 29, 2026",FC-KL-OK-040,D2C,Orange Kalonji Lepa - Pack of 1,Lepa,9,9,11,1742.46
"Jul 29, 2026",BA-PBO-VCO-200,Flipkart,Pure Virgin Coconut Baby Oil - 200 ml,Pure Baby Oil,3,3,6,1097.13
"Jul 29, 2026",FC-FW-MVCR-100,Flipkart,Moringa Vit-C Tikta Cream Face Wash,Tikta,11,11,11,2104
"Jul 29, 2026",BC-CPS-NLHL-125,First Cry,Lavender Soap - Single Pack,Soap,1,1,4,326
"Jul 29, 2026",FC-EM-HS-025,Nykaa,Honey Sunflower Mura - Single Pack,Mura,2,2,4,368
"Jul 29, 2026",FK-SH-TR-300,Flipkart,Trileaf Rosemary Shampoo - 300g,Navdha Shampoo,10,10,10,2036.11
"Jul 29, 2026",FC-HP-MM-200,Flipkart,Multani Mitti Herbal Powder - 200g,Herbal Powder,2,2,2,464
"Jul 29, 2026",HR-SH-CC-250,Nykaa,Curry Cider Shampoo - 250g,Navdha Shampoo,4,4,4,1320.95
"Jul 29, 2026",BC-BL-PM-250,Flipkart Fulfilled,Peach Milk Malai Lotion - 250ml,Face Malai,5,5,5,996
"Jul 29, 2026",FC-KL-BM-040,Nykaa,Banana Mulethi Lepa - Pack of 1,Lepa,1,1,1,222
